high,open,volume,low,close
13.329999923706055,13.229999542236328,0,12.319999694824219,12.850000381469727
13.010000228881836,12.449999809265137,0,12.3100004196167,12.90999984741211
14.149999618530273,13.260000228881836,0,12.9399995803833,12.979999542236328
15.979999542236328,12.75,0,12.619999885559082,14.5600004196167
19.020000457763672,17.420000076293945,0,16.81999969482422,18.229999542236328
18.030000686645508,16.940000534057617,0,15.6899995803833,16.280000686645508
16.649999618530273,15.680000305175781,0,14.9399995803833,16.389999389648438
18.389999389648438,17.81999969482422,0,15.300000190734863,15.489999771118164
19.989999771118164,16.25,0,16.18000030517578,18.84000015258789
18.8799991607666,18.639999389648438,0,17.100000381469727,17.969999313354492
16.459999084472656,16.450000762939453,0,15.630000114440918,16.049999237060547
16.31999969482422,16.290000915527344,0,15.020000457763672,15.149999618530273
15.65999984741211,15.130000114440918,0,14.699999809265137,14.960000038146973
16.15999984741211,15.069999694824219,0,14.8100004196167,15.470000267028809
16.43000030517578,15.880000114440918,0,15.010000228881836,15.039999961853027
15.270000457763672,14.90999984741211,0,14.380000114440918,15.180000305175781
14.880000114440918,14.859999656677246,0,13.729999542236328,13.739999771118164
15.4399995803833,14.430000305175781,0,14.0,14.149999618530273
14.539999961853027,14.119999885559082,0,13.380000114440918,13.680000305175781
15.489999771118164,14.979999542236328,0,14.529999732971191,14.829999923706055
14.739999771118164,14.65999984741211,0,14.210000038146973,14.380000114440918
17.209999084472656,14.539999961853027,0,14.489999771118164,15.5600004196167
18.209999084472656,17.329999923706055,0,16.190000534057617,17.079999923706055
26.350000381469727,22.25,0,22.0,25.030000686645508
30.25,23.280000686645508,0,22.6200008392334,27.850000381469727
29.56999969482422,26.6299991607666,0,24.760000228881836,27.559999465942383
39.310001373291016,32.13999938964844,0,29.3700008392334,39.15999984741211
49.47999954223633,42.02000045776367,0,39.369998931884766,40.11000061035156
40.40999984741211,38.540000915527344,0,31.5,33.41999816894531
41.060001373291016,33.650001525878906,0,24.93000030517578,36.81999969482422
35.58000183105469,34.439998626708984,0,30.299999237060547,31.989999771118164
42.84000015258789,33.61000061035156,0,33.540000915527344,39.619998931884766
54.38999938964844,48.93000030517578,0,40.84000015258789,41.939998626708984
62.119998931884766,41.939998626708984,0,41.939998626708984,54.459999084472656
55.65999984741211,49.68000030517578,0,43.560001373291016,47.29999923706055
55.81999969482422,52.2400016784668,0,49.97999954223633,53.900001525878906
76.83000183105469,61.459999084472656,0,59.90999984741211,75.47000122070312
77.56999969482422,65.06999969482422,0,55.16999816894531,57.83000183105469
83.55999755859375,57.83000183105469,0,57.83000183105469,82.69000244140625
84.83000183105469,82.69000244140625,0,70.37000274658203,75.91000366210938
85.47000122070312,69.37000274658203,0,69.37000274658203,76.44999694824219
84.26000213623047,80.62000274658203,0,68.56999969482422,72.0
69.51000213623047,67.86000061035156,0,57.41999816894531,66.04000091552734
76.73999786376953,74.08000183105469,0,60.459999084472656,61.59000015258789
61.880001068115234,58.7599983215332,0,36.2400016784668,61.66999816894531
68.86000061035156,61.439998626708984,0,58.029998779296875,63.95000076293945
67.05999755859375,65.66999816894531,0,57.65999984741211,61.0
69.0999984741211,64.94999694824219,0,61.79999923706055,65.54000091552734
67.69000244140625,66.30000305175781,0,56.599998474121094,57.08000183105469
58.75,56.689998626708984,0,50.880001068115234,53.540000915527344
60.59000015258789,57.380001068115234,0,52.7599983215332,57.060001373291016
57.2400016784668,54.459999084472656,0,50.45000076293945,50.90999984741211
52.290000915527344,51.11000061035156,0,46.7400016784668,46.79999923706055
