股票代號,股票名稱,資買,資賣,現償,前日資餘,今日資餘,資限額,券買,券賣,券償,前日券餘,今日券餘,券限額,資券互抵,日期,資增,券增,券資比(%),外陸資買賣超股數(不含外資自營商),外資自營商買賣超股數,投信買賣超股數,自營商買賣超股數(自行買賣),自營商買賣超股數(避險),三大法人合計買賣超
3287,廣寰科,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191225,0,0,,"21,000",0.0,0,0,0,"21,000"
3287,廣寰科,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191226,0,0,,"-5,000",0.0,"-7,000",0,0,"-12,000"
3287,廣寰科,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191227,0,0,,"3,000",0.0,0,0,0,"3,000"
3287,廣寰科,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191230,0,0,,"-6,000",0.0,0,0,0,"-6,000"
3287,廣寰科,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191231,0,0,,"6,000",0.0,0,0,0,"6,000"
3288,點晶,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191225,0,0,,"-3,000",0.0,0,0,0,"-3,000"
3288,點晶,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191226,0,0,,"-5,000",0.0,0,0,0,"-5,000"
3288,點晶,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191227,0,0,,"-6,000",0.0,0,0,0,"-6,000"
3288,點晶,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191230,0,0,,"-11,000",0.0,0,0,0,"-11,000"
3288,點晶,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191231,0,0,,"-18,000",0.0,0,0,0,"-18,000"
3289,宜特,94,72,0,7394,7416,"23,243",10,8,0.0,219,217,"23,243",1.0,20191225,22,-2,2.93,"10,000",0.0,0,"2,000",0,"12,000"
3289,宜特,"1,754",733,0,7416,8437,"23,243",3,67,0.0,217,281,"23,243",10.0,20191226,1021,64,3.3300000000000005,"-43,000",0.0,0,0,0,"-43,000"
3289,宜特,966,"1,311",2,8437,8090,"23,243",7,26,0.0,281,300,"23,243",18.0,20191227,-347,19,3.71,"-2,000",0.0,0,0,0,"-2,000"
3289,宜特,769,559,0,8090,8300,"23,243",11,35,0.0,300,324,"23,243",2.0,20191230,210,24,3.9,"22,000",0.0,0,0,0,"22,000"
3289,宜特,890,"1,141",0,8300,8049,"23,243",4,41,0.0,324,361,"23,243",33.0,20191231,-251,37,4.49,"-79,000",0.0,0,"30,000",0,"-49,000"
3290,東浦,15,20,0,6659,6654,"24,887",0,0,0.0,383,383,"24,887",0.0,20191225,-5,0,5.76,"-1,000",0.0,0,0,0,"-1,000"
3290,東浦,135,158,0,6654,6631,"24,887",0,4,0.0,383,387,"24,887",1.0,20191226,-23,4,5.84,0,0,0,0,0,0
3290,東浦,25,41,0,6631,6615,"24,887",4,0,0.0,387,383,"24,887",0.0,20191227,-16,-4,5.79,"5,000",0.0,0,0,0,"5,000"
3290,東浦,29,10,0,6615,6634,"24,887",0,0,0.0,383,383,"24,887",0.0,20191230,19,0,5.7700000000000005,"-26,000",0.0,0,0,0,"-26,000"
3290,東浦,17,49,4,6634,6598,"24,887",1,0,0.0,383,382,"24,887",0.0,20191231,-36,-1,5.79,"2,000",0.0,0,0,0,"2,000"
3293,鈊象,309,206,0,2401,2504,"17,605",16,32,0.0,258,274,"17,605",4.0,20191225,103,16,10.94,"130,000",0.0,"1,630,000","1,539,000","1,221,000","4,520,000"
3293,鈊象,116,122,1,2504,2497,"17,605",18,3,0.0,274,259,"17,605",0.0,20191226,-7,-15,10.37,"41,000",0.0,"417,000","106,000","-255,000","309,000"
3293,鈊象,81,88,0,2497,2490,"17,605",28,5,0.0,259,236,"17,605",0.0,20191227,-7,-23,9.48,"-35,000",0.0,"53,999","153,000","25,000","196,999"
3293,鈊象,120,83,0,2490,2527,"17,605",9,5,0.0,236,232,"17,605",1.0,20191230,37,-4,9.180000000000001,"-246,000",0.0,"49,000","-319,000","-135,000","-651,000"
3293,鈊象,234,154,0,2527,2607,"17,605",35,7,0.0,232,204,"17,605",2.0,20191231,80,-28,7.829999999999999,"232,921",0.0,"-84,000","-129,000","-20,000",-79
3294,英濟,391,315,0,6879,6955,"33,003",25,48,0.0,76,99,"33,003",24.0,20191225,76,23,1.4200000000000002,0,0,0,0,0,0
3294,英濟,160,143,0,6955,6972,"33,003",38,25,0.0,99,86,"33,003",1.0,20191226,17,-13,1.23,"-7,000",0.0,0,0,0,"-7,000"
3294,英濟,495,366,15,6972,7086,"33,003",20,68,1.0,86,133,"33,003",33.0,20191227,114,47,1.8800000000000001,"1,000",0.0,0,0,0,"1,000"
3294,英濟,219,257,0,7086,7048,"33,003",14,2,0.0,133,121,"33,003",10.0,20191230,-38,-12,1.72,"-1,000",0.0,0,0,0,"-1,000"
3294,英濟,87,72,0,7048,7063,"33,003",5,5,0.0,121,121,"33,003",6.0,20191231,15,0,1.71,0,0,0,0,0,0
3297,杭特,5,3,0,568,570,"9,209",0,0,0.0,0,0,"9,209",0.0,20191225,2,0,0.0,"-12,000",0.0,0,0,0,"-12,000"
3297,杭特,2,2,0,570,570,"9,209",0,0,0.0,0,0,"9,209",0.0,20191226,0,0,0.0,"-8,000",0.0,0,"-7,000",0,"-15,000"
3297,杭特,0,2,0,570,568,"9,209",0,0,0.0,0,0,"9,209",0.0,20191227,-2,0,0.0,"-7,000",0.0,0,0,0,"-7,000"
3297,杭特,0,1,0,568,567,"9,209",0,0,0.0,0,0,"9,209",0.0,20191230,-1,0,0.0,"-1,000",0.0,0,0,0,"-1,000"
3297,杭特,0,0,0,567,567,"9,209",0,0,0.0,0,0,"9,209",0.0,20191231,0,0,0.0,"1,000",0.0,0,0,0,"1,000"
3303,岱稜,11,1,0,3325,3335,"24,022",0,0,0.0,0,0,"24,022",0.0,20191225,10,0,0.0,"-12,000",0.0,0,"4,000",0,"-8,000"
3303,岱稜,7,58,0,3335,3284,"24,022",0,0,0.0,0,0,"24,022",0.0,20191226,-51,0,0.0,"-13,000",0.0,0,"-4,000",0,"-17,000"
3303,岱稜,39,44,0,3284,3279,"24,022",0,0,0.0,0,0,"24,022",0.0,20191227,-5,0,0.0,0,0,0,0,0,0
3303,岱稜,61,41,0,3279,3299,"24,022",0,0,0.0,0,0,"24,022",0.0,20191230,20,0,0.0,0,0,0,0,0,0
3303,岱稜,46,57,0,3299,3288,"24,022",0,0,0.0,0,0,"24,022",0.0,20191231,-11,0,0.0,0,0,0,0,0,0
3313,斐成,0,1,0,1919,1918,0,0,0,0.0,6,6,0,0.0,20191225,-1,0,0.31,0,0,0,0,0,0
3313,斐成,0,0,20,1918,1898,0,0,0,0.0,6,6,0,0.0,20191226,-20,0,0.32,0,0,0,0,0,0
3313,斐成,0,9,1,1898,1888,0,0,0,0.0,6,6,0,0.0,20191227,-10,0,0.32,0,0,0,0,0,0
3313,斐成,0,346,0,1888,1542,0,0,0,0.0,6,6,0,0.0,20191230,-346,0,0.38999999999999996,"-2,000",0.0,0,0,0,"-2,000"
3313,斐成,0,0,0,1542,1542,0,0,0,0.0,6,6,0,0.0,20191231,0,0,0.38999999999999996,0,0,0,0,0,0
3317,尼克森,834,654,4,8021,8197,"15,312",6,36,0.0,386,416,"15,312",1.0,20191225,176,30,5.08,"13,000",0.0,0,0,0,"13,000"
3317,尼克森,"1,629","1,460",32,8197,8334,"15,312",15,60,0.0,416,461,"15,312",26.0,20191226,137,45,5.53,"-6,000",0.0,0,0,0,"-6,000"
3317,尼克森,"2,054","2,286",13,8334,8089,"15,312",5,39,0.0,461,495,"15,312",51.0,20191227,-245,34,6.12,"-15,000",0.0,0,0,0,"-15,000"
3317,尼克森,586,765,21,8089,7889,"15,312",25,51,0.0,495,521,"15,312",3.0,20191230,-200,26,6.6000000000000005,"22,000",0.0,0,0,0,"22,000"
3317,尼克森,357,399,1,7889,7846,"15,312",13,8,0.0,521,516,"15,312",4.0,20191231,-43,-5,6.58,"1,000",0.0,0,0,0,"1,000"
3323,加百裕,99,17,10,3143,3215,"20,826",0,0,0.0,4,4,"20,826",0.0,20191225,72,0,0.12,"25,000",0.0,0,0,0,"25,000"
3323,加百裕,22,21,0,3215,3216,"20,826",0,0,0.0,4,4,"20,826",0.0,20191226,1,0,0.12,"14,000",0.0,0,0,0,"14,000"
3323,加百裕,18,7,1,3216,3226,"20,826",0,0,0.0,4,4,"20,826",0.0,20191227,10,0,0.12,"33,000",0.0,0,"3,000",0,"36,000"
3323,加百裕,35,20,0,3226,3241,"20,826",0,0,0.0,4,4,"20,826",0.0,20191230,15,0,0.12,"-12,000",0.0,0,0,0,"-12,000"
3323,加百裕,43,14,0,3241,3270,"20,826",0,0,0.0,4,4,"20,826",0.0,20191231,29,0,0.12,"10,000",0.0,0,0,0,"10,000"
3324,雙鴻,343,362,3,11354,11332,"21,314",33,59,69.0,3967,3924,"21,314",2.0,20191225,-22,-43,34.63,"-33,000",0.0,0,0,0,"-33,000"
3324,雙鴻,"1,288","1,353",26,11332,11241,"21,314",111,116,18.0,3924,3911,"21,314",20.0,20191226,-91,-13,34.79,"-27,000",0.0,0,0,0,"-27,000"
3324,雙鴻,766,994,1,11241,11012,"21,314",49,54,27.0,3911,3889,"21,314",2.0,20191227,-229,-22,35.32,"-41,000",0.0,0,0,0,"-41,000"
3324,雙鴻,511,543,1,11012,10979,"21,314",65,77,10.0,3889,3891,"21,314",5.0,20191230,-33,2,35.44,"18,000",0.0,0,0,0,"18,000"
3324,雙鴻,482,320,6,10979,11135,"21,314",38,491,147.0,3891,4197,"21,314",2.0,20191231,156,306,37.69,"140,000",0.0,0,0,0,"140,000"
3325,旭品,12,7,0,2730,2735,"18,063",0,0,0.0,1,1,"18,063",0.0,20191225,5,0,0.04,"-6,000",0.0,0,0,0,"-6,000"
3325,旭品,30,49,0,2735,2716,"18,063",0,0,0.0,1,1,"18,063",0.0,20191226,-19,0,0.04,"-2,000",0.0,0,0,0,"-2,000"
3325,旭品,51,0,0,2716,2767,"18,063",0,0,0.0,1,1,"18,063",0.0,20191227,51,0,0.04,"3,000",0.0,0,0,0,"3,000"
3325,旭品,22,12,0,2767,2777,"18,063",0,0,0.0,1,1,"18,063",0.0,20191230,10,0,0.04,"-2,000",0.0,0,0,0,"-2,000"
3325,旭品,16,20,0,2777,2773,"18,063",0,0,0.0,1,1,"18,063",0.0,20191231,-4,0,0.04,"2,000",0.0,0,0,0,"2,000"
3354,律勝,5,7,0,1576,1574,"17,528",0,0,0.0,21,21,"17,528",0.0,20191225,-2,0,1.3299999999999998,"-3,000",0.0,0,0,0,"-3,000"
3354,律勝,0,3,0,1574,1571,"17,528",0,0,0.0,21,21,"17,528",0.0,20191226,-3,0,1.34,"5,000",0.0,0,0,0,"5,000"
3354,律勝,71,39,0,1571,1603,"17,528",0,0,0.0,21,21,"17,528",0.0,20191227,32,0,1.31,"-1,000",0.0,0,0,0,"-1,000"
3354,律勝,44,84,0,1603,1563,"17,528",1,0,0.0,21,20,"17,528",0.0,20191230,-40,-1,1.28,"-4,000",0.0,0,0,0,"-4,000"
3354,律勝,20,28,0,1563,1555,"17,528",0,2,0.0,20,22,"17,528",0.0,20191231,-8,2,1.41,"-4,000",0.0,0,0,0,"-4,000"
3360,尚立,282,121,0,5550,5711,"17,207",0,115,0.0,1706,1821,"17,207",1.0,20191225,161,115,31.89,"29,000",0.0,0,0,"3,000","32,000"
3360,尚立,225,354,0,5711,5582,"17,207",276,130,0.0,1821,1675,"17,207",10.0,20191226,-129,-146,30.009999999999998,"100,000",0.0,0,0,0,"100,000"
3360,尚立,472,377,6,5582,5671,"17,207",35,239,0.0,1675,1879,"17,207",0.0,20191227,89,204,33.129999999999995,"92,000",0.0,0,0,0,"92,000"
3360,尚立,41,105,0,5671,5607,"17,207",111,8,0.0,1879,1776,"17,207",1.0,20191230,-64,-103,31.669999999999998,"52,000",0.0,0,0,"195,000","247,000"
3360,尚立,23,100,8,5607,5522,"17,207",41,6,0.0,1776,1741,"17,207",0.0,20191231,-85,-35,31.53,"-52,000",0.0,0,0,"-64,000","-116,000"
3362,先進光,45,30,6,3517,3526,"27,886",1,1,0.0,139,139,"27,886",0.0,20191225,9,0,3.94,"-16,000",0.0,0,0,0,"-16,000"
3362,先進光,105,101,0,3526,3530,"27,886",1,6,0.0,139,144,"27,886",0.0,20191226,4,5,4.08,"-27,000",0.0,0,0,0,"-27,000"
3362,先進光,63,93,0,3530,3500,"27,886",3,0,0.0,144,141,"27,886",0.0,20191227,-30,-3,4.03,"-13,000",0.0,0,0,0,"-13,000"
3362,先進光,49,49,13,3500,3487,"27,886",4,0,0.0,141,137,"27,886",0.0,20191230,-13,-4,3.93,"84,000",0.0,0,0,0,"84,000"
3362,先進光,21,43,0,3487,3465,"27,886",0,1,0.0,137,138,"27,886",0.0,20191231,-22,1,3.9800000000000004,"-1,000",0.0,0,0,0,"-1,000"
3363,上詮,4,21,0,10688,10671,"22,648",1,0,0.0,522,521,"22,648",0.0,20191225,-17,-1,4.88,"56,000",0.0,0,0,0,"56,000"
3363,上詮,42,32,0,10671,10681,"22,648",0,0,0.0,521,521,"22,648",0.0,20191226,10,0,4.88,"228,000",0.0,0,0,0,"228,000"
3363,上詮,47,45,0,10681,10683,"22,648",2,0,0.0,521,519,"22,648",0.0,20191227,2,-2,4.859999999999999,"92,000",0.0,0,0,0,"92,000"
3363,上詮,189,231,0,10683,10641,"22,648",74,2,0.0,519,447,"22,648",2.0,20191230,-42,-72,4.2,"305,000",0.0,0,0,0,"305,000"
3363,上詮,165,196,10,10641,10600,"22,648",1,3,0.0,447,449,"22,648",0.0,20191231,-41,2,4.24,"335,000",0.0,0,0,0,"335,000"
3372,典範,11,0,0,553,564,"36,521",0,0,0.0,0,0,"36,521",0.0,20191225,11,0,0.0,"-1,000",0.0,0,0,0,"-1,000"
3372,典範,4,18,0,564,550,"36,521",0,0,0.0,0,0,"36,521",0.0,20191226,-14,0,0.0,0,0,0,0,0,0
3372,典範,15,16,0,550,549,"36,521",0,0,0.0,0,0,"36,521",0.0,20191227,-1,0,0.0,0,0,0,0,0,0
3372,典範,265,8,0,549,806,"36,521",0,0,0.0,0,0,"36,521",5.0,20191230,257,0,0.0,0,0,0,0,0,0
3372,典範,94,133,0,806,767,"36,521",0,0,0.0,0,0,"36,521",0.0,20191231,-39,0,0.0,0,0,0,0,0,0
3374,精材,"2,927","2,276",0,24592,25243,"67,930",425,"3,216",8.0,4815,7598,"67,930",143.0,20191225,651,2783,30.099999999999998,"-216,000",0.0,0,0,0,"-216,000"
3374,精材,20,948,16,25243,24299,"67,930","2,080",91,1.0,7598,5608,"67,930",140.0,20191226,-944,-1990,23.080000000000002,"124,000",0.0,0,"2,000","-130,000","-4,000"
3374,精材,40,314,0,24299,24025,"67,930","1,138",77,0.0,5608,4547,"67,930",37.0,20191227,-274,-1061,18.93,"504,769",0.0,0,"1,000",0,"505,769"
3374,精材,62,334,1,24025,23752,"67,930",137,29,0.0,4547,4439,"67,930",30.0,20191230,-273,-108,18.69,"-1,089,000",0.0,0,"5,000",0,"-1,084,000"
3374,精材,476,287,0,23752,23941,"67,930",98,0,6.0,4439,4335,"67,930",37.0,20191231,189,-104,18.11,"-3,000",0.0,0,0,0,"-3,000"
3388,崇越電,0,1,0,215,214,"18,515",0,0,0.0,2,2,"18,515",0.0,20191225,-1,0,0.9299999999999999,"73,000",0.0,0,"158,000",0,"231,000"
3388,崇越電,0,0,0,214,214,"18,515",0,0,0.0,2,2,"18,515",0.0,20191226,0,0,0.9299999999999999,"-38,000",0.0,"-14,000",0,0,"-52,000"
3388,崇越電,1,0,0,214,215,"18,515",0,0,0.0,2,2,"18,515",0.0,20191227,1,0,0.9299999999999999,"-384,000",0.0,0,0,0,"-384,000"
3388,崇越電,16,25,0,215,206,"18,515",0,0,0.0,2,2,"18,515",0.0,20191230,-9,0,0.97,"-9,000",0.0,0,0,0,"-9,000"
3388,崇越電,2,0,0,206,208,"18,515",1,0,0.0,2,1,"18,515",0.0,20191231,2,-1,0.48,"86,000",0.0,0,0,0,"86,000"
3390,旭軟,48,88,349,9020,8631,"16,876",31,0,0.0,135,104,"16,876",0.0,20191225,-389,-31,1.2,0,0,0,0,0,0
3390,旭軟,68,55,0,8631,8644,"16,876",2,0,0.0,104,102,"16,876",0.0,20191226,13,-2,1.18,0,0.0,0,"-3,000",0,"-3,000"
3390,旭軟,94,60,0,8644,8678,"16,876",2,5,0.0,102,105,"16,876",0.0,20191227,34,3,1.21,"-1,000",0.0,0,0,0,"-1,000"
3390,旭軟,5,62,0,8678,8621,"16,876",2,1,0.0,105,104,"16,876",0.0,20191230,-57,-1,1.21,"-1,000",0.0,0,0,0,"-1,000"
3390,旭軟,16,13,0,8621,8624,"16,876",0,0,0.0,104,104,"16,876",0.0,20191231,3,0,1.21,"7,000",0.0,0,0,0,"7,000"
3402,漢科,24,111,0,1651,1564,"18,261",19,0,0.0,65,46,"18,261",0.0,20191225,-87,-19,2.94,"29,000",0.0,0,0,0,"29,000"
3402,漢科,32,37,0,1564,1559,"18,261",42,0,0.0,46,4,"18,261",0.0,20191226,-5,-42,0.26,"-3,000",0.0,0,0,0,"-3,000"
3402,漢科,128,73,0,1559,1614,"18,261",1,0,0.0,4,3,"18,261",1.0,20191227,55,-1,0.19,"18,800",0.0,0,0,0,"18,800"
3402,漢科,52,103,0,1614,1563,"18,261",1,0,0.0,3,2,"18,261",0.0,20191230,-51,-1,0.13,"100,000",0.0,0,0,0,"100,000"
3402,漢科,38,41,0,1563,1560,"18,261",0,0,0.0,2,2,"18,261",0.0,20191231,-3,0,0.13,"-4,000",0.0,0,0,0,"-4,000"
3438,類比科,98,107,0,4935,4926,"16,844",35,4,5.0,507,471,"16,844",6.0,20191225,-9,-36,9.56,"-7,000",0.0,0,0,0,"-7,000"
3438,類比科,122,148,0,4926,4900,"16,844",17,40,0.0,471,494,"16,844",2.0,20191226,-26,23,10.08,"-8,000",0.0,0,"5,000",0,"-3,000"
3438,類比科,121,143,0,4900,4878,"16,844",26,9,0.0,494,477,"16,844",0.0,20191227,-22,-17,9.78,"-19,000",0.0,0,"-5,000",0,"-24,000"
3438,類比科,94,105,0,4878,4867,"16,844",19,6,0.0,477,464,"16,844",0.0,20191230,-11,-13,9.53,"-7,000",0.0,0,"11,000",0,"4,000"
3438,類比科,69,70,0,4867,4866,"16,844",35,12,0.0,464,441,"16,844",0.0,20191231,-1,-23,9.06,"29,000",0.0,0,"-11,000",0,"18,000"
3441,聯一光,19,30,0,1864,1853,"10,009",0,0,0.0,17,17,"10,009",0.0,20191225,-11,0,0.9199999999999999,"-12,000",0.0,0,0,0,"-12,000"
3441,聯一光,41,40,0,1853,1854,"10,009",2,0,0.0,17,15,"10,009",0.0,20191226,1,-2,0.8099999999999999,"11,000",0.0,0,0,0,"11,000"
3441,聯一光,173,71,1,1854,1955,"10,009",0,9,0.0,15,24,"10,009",0.0,20191227,101,9,1.23,"9,000",0.0,0,0,0,"9,000"
3441,聯一光,456,354,20,1955,2037,"10,009",5,191,0.0,24,210,"10,009",1.0,20191230,82,186,10.31,"18,000",0.0,0,0,0,"18,000"
3441,聯一光,45,101,2,2037,1979,"10,009",79,3,0.0,210,134,"10,009",0.0,20191231,-58,-76,6.77,"-40,000",0.0,0,0,0,"-40,000"
3444,利機,6,35,0,1156,1127,"9,778",0,0,0.0,55,55,"9,778",0.0,20191225,-29,0,4.88,"77,000",0.0,0,0,0,"77,000"
3444,利機,4,13,0,1127,1118,"9,778",0,0,0.0,55,55,"9,778",0.0,20191226,-9,0,4.92,"170,000",0.0,0,"-23,000",0,"147,000"
3444,利機,7,2,0,1118,1123,"9,778",0,0,0.0,55,55,"9,778",0.0,20191227,5,0,4.9,"-29,570",0.0,0,"-8,000",0,"-37,570"
3444,利機,6,12,0,1123,1117,"9,778",9,0,0.0,55,46,"9,778",0.0,20191230,-6,-9,4.12,"62,000",0.0,0,"1,000",0,"63,000"
3444,利機,0,17,0,1117,1100,"9,778",11,0,0.0,46,35,"9,778",0.0,20191231,-17,-11,3.18,"-38,000",0.0,0,0,0,"-38,000"
3452,益通,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191225,0,0,,"52,000",0.0,0,0,0,"52,000"
3452,益通,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191226,0,0,,"21,000",0.0,0,0,0,"21,000"
3452,益通,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191227,0,0,,0,0.0,0,0,0,0
3452,益通,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191230,0,0,,"-7,000",0.0,0,0,0,"-7,000"
3452,益通,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191231,0,0,,"2,000",0.0,0,0,0,"2,000"
3455,由田,52,42,1,5111,5120,"15,367",1,0,0.0,555,554,"15,367",0.0,20191225,9,-1,10.82,"-12,000",0.0,0,"24,000",0,"12,000"
3455,由田,18,57,0,5120,5081,"15,367",6,0,0.0,554,548,"15,367",0.0,20191226,-39,-6,10.79,"-83,000",0.0,0,"-13,000",0,"-96,000"
3455,由田,72,45,1,5081,5107,"15,367",4,0,0.0,548,544,"15,367",0.0,20191227,26,-4,10.65,"-429,000",0.0,0,"-7,000",0,"-436,000"
3455,由田,46,67,0,5107,5086,"15,367",6,0,0.0,544,538,"15,367",0.0,20191230,-21,-6,10.58,"-86,000",0.0,0,"1,000",0,"-85,000"
3455,由田,127,123,0,5086,5090,"15,367",19,4,0.0,538,523,"15,367",0.0,20191231,4,-15,10.280000000000001,"-298,000",0.0,0,"-8,000",0,"-306,000"
3466,致振,3,0,0,720,723,"15,221",0,0,0.0,4,4,"15,221",0.0,20191225,3,0,0.5499999999999999,"-6,000",0.0,0,0,"-11,000","-17,000"
3466,致振,0,6,0,723,717,"15,221",0,0,0.0,4,4,"15,221",1.0,20191226,-6,0,0.5599999999999999,"8,000",0.0,0,0,0,"8,000"
3466,致振,0,0,0,717,717,"15,221",0,0,0.0,4,4,"15,221",0.0,20191227,0,0,0.5599999999999999,"16,000",0.0,0,0,"4,000","20,000"
3466,致振,0,12,0,717,705,"15,221",0,0,0.0,4,4,"15,221",0.0,20191230,-12,0,0.5700000000000001,0,0.0,0,0,"6,000","6,000"
3466,致振,5,4,0,705,706,"15,221",0,0,0.0,4,4,"15,221",0.0,20191231,1,0,0.5700000000000001,"12,000",0.0,0,0,"-3,000","9,000"
3479,安勤,106,210,100,6432,6228,"17,548",15,2,0.0,227,214,"17,548",0.0,20191225,-204,-13,3.44,0,0,0,0,0,0
3479,安勤,75,177,0,6228,6126,"17,548",10,1,0.0,214,205,"17,548",0.0,20191226,-102,-9,3.35,0,0,0,0,0,0
3479,安勤,86,163,0,6126,6049,"17,548",1,1,0.0,205,205,"17,548",0.0,20191227,-77,0,3.39,"3,000",0.0,0,0,0,"3,000"
3479,安勤,99,31,0,6049,6117,"17,548",5,0,0.0,205,200,"17,548",0.0,20191230,68,-5,3.27,0,0,0,0,0,0
3479,安勤,26,38,0,6117,6105,"17,548",4,2,0.0,200,198,"17,548",0.0,20191231,-12,-2,3.2399999999999998,0,0,0,0,0,0
3483,力致,695,461,0,8454,8688,"14,256",106,100,0.0,1021,1015,"14,256",1.0,20191225,234,-6,11.68,"16,000",0.0,0,0,0,"16,000"
3483,力致,758,699,0,8688,8747,"14,256",39,21,0.0,1015,997,"14,256",14.0,20191226,59,-18,11.4,"9,000",0.0,0,0,0,"9,000"
3483,力致,509,313,0,8747,8943,"14,256",31,9,0.0,997,975,"14,256",1.0,20191227,196,-22,10.9,"30,000",0.0,0,0,0,"30,000"
3483,力致,213,344,0,8943,8812,"14,256",1,32,0.0,975,1006,"14,256",3.0,20191230,-131,31,11.42,"15,000",0.0,0,0,0,"15,000"
3483,力致,178,179,5,8812,8806,"14,256",30,1,1.0,1006,976,"14,256",0.0,20191231,-6,-30,11.08,0,0,0,0,0,0
3484,崧騰,25,7,0,696,714,"17,434",0,0,0.0,0,0,"17,434",0.0,20191225,18,0,0.0,"-249,000",0.0,0,0,0,"-249,000"
3484,崧騰,13,5,0,714,722,"17,434",0,0,0.0,0,0,"17,434",0.0,20191226,8,0,0.0,"-82,000",0.0,0,0,0,"-82,000"
3484,崧騰,2,2,0,722,722,"17,434",0,0,0.0,0,0,"17,434",0.0,20191227,0,0,0.0,"101,000",0.0,0,"-2,000",0,"99,000"
3484,崧騰,4,9,0,722,717,"17,434",0,0,0.0,0,0,"17,434",0.0,20191230,-5,0,0.0,"-170,000",0.0,0,"1,000",0,"-169,000"
3484,崧騰,2,28,0,717,691,"17,434",0,0,0.0,0,0,"17,434",0.0,20191231,-26,0,0.0,"-90,000",0.0,0,"1,000",0,"-89,000"
3490,單井,182,366,0,3790,3606,"14,251",7,13,0.0,21,27,"14,251",1.0,20191225,-184,6,0.75,"-5,000",0.0,0,0,0,"-5,000"
3490,單井,65,71,0,3606,3600,"14,251",5,4,0.0,27,26,"14,251",0.0,20191226,-6,-1,0.72,0,0,0,0,0,0
3490,單井,10,58,0,3600,3552,"14,251",0,7,0.0,26,33,"14,251",0.0,20191227,-48,7,0.9299999999999999,"132,000",0.0,0,"1,000",0,"133,000"
3490,單井,34,35,0,3552,3551,"14,251",12,0,0.0,33,21,"14,251",0.0,20191230,-1,-12,0.59,0,0.0,0,0,0,0
3490,單井,54,47,0,3551,3558,"14,251",1,0,0.0,21,20,"14,251",0.0,20191231,7,-1,0.5599999999999999,"2,000",0.0,0,0,0,"2,000"
3491,昇達科,307,323,0,4944,4928,"15,146",29,26,0.0,215,212,"15,146",4.0,20191225,-16,-3,4.3,"-52,000",0.0,0,"15,000",0,"-37,000"
3491,昇達科,168,172,0,4928,4924,"15,146",22,1,0.0,212,191,"15,146",2.0,20191226,-4,-21,3.88,"44,000",0.0,0,"75,000",0,"119,000"
3491,昇達科,98,143,0,4924,4879,"15,146",4,1,1.0,191,187,"15,146",2.0,20191227,-45,-4,3.83,"52,000",0.0,0,"-70,000",0,"-18,000"
3491,昇達科,111,77,0,4879,4913,"15,146",15,0,1.0,187,171,"15,146",2.0,20191230,34,-16,3.4799999999999995,"21,000",0.0,0,"-40,000",0,"-19,000"
3491,昇達科,43,84,0,4913,4872,"15,146",0,6,0.0,171,177,"15,146",1.0,20191231,-41,6,3.63,"28,000",0.0,0,"-20,000",0,"8,000"
3492,長盛,0,1,0,698,697,"8,882",0,0,0.0,0,0,"8,882",0.0,20191225,-1,0,0.0,0,0,0,0,0,0
3492,長盛,16,0,0,697,713,"8,882",0,0,0.0,0,0,"8,882",0.0,20191226,16,0,0.0,0,0,0,0,0,0
3492,長盛,12,1,0,713,724,"8,882",0,0,0.0,0,0,"8,882",0.0,20191227,11,0,0.0,0,0.0,0,0,0,0
3492,長盛,0,2,0,724,722,"8,882",0,0,0.0,0,0,"8,882",0.0,20191230,-2,0,0.0,0,0,0,0,0,0
3492,長盛,2,4,0,722,720,"8,882",0,0,0.0,0,0,"8,882",0.0,20191231,-2,0,0.0,"-4,000",0.0,0,0,0,"-4,000"
3498,陽程,21,30,0,1461,1452,"13,593",2,0,0.0,44,42,"13,593",0.0,20191225,-9,-2,2.8899999999999997,"-1,000",0.0,0,"-257,000",0,"-258,000"
3498,陽程,20,4,0,1452,1468,"13,593",3,0,0.0,42,39,"13,593",0.0,20191226,16,-3,2.6599999999999997,"358,000",0.0,0,0,0,"358,000"
3498,陽程,7,21,0,1468,1454,"13,593",11,0,0.0,39,28,"13,593",0.0,20191227,-14,-11,1.9300000000000002,"139,580",0.0,0,"-13,000",0,"126,580"
