股票代號,股票名稱,年度,季度,資產總額(百萬元),負債總額(百萬元),權益總額(百萬元),每股參考淨值,單季EPS,單季營收(百萬元),單季毛利率(%),單季營業利益率(%),單季稅後純益率(%),營收年增率(%),每股盈餘年增率(%),ROE(%),ROE年增率(%),毛利率季增率(%),營業利益年增率(%),稅後純益年增率(%),負債佔資產比(%)
4729,熒茂,108,1,4061.13,2352.84,1708.29,12.1,-0.13,253.61,12.94,-9.75,-3.03,-19.5,-1400.0,-0.47000000000000003,-inf,-25.72,-2552.84,-24292.54,57.940000000000005
4729,熒茂,108,2,4086.2,2396.47,1689.73,11.97,-0.39,261.91,18.61,-4.14,-17.44,2.37,-1400.0,-2.69,-3942.86,43.82,37.019999999999996,-3346.14,58.650000000000006
4729,熒茂,108,3,4075.92,2432.23,1643.68,11.54,-0.10999999999999999,268.62,16.93,-8.709999999999999,-2.3800000000000003,19.54,64.52,-0.38,76.25,-9.030000000000001,26.68,78.53,59.67
4735,豪展,106,4,982.28,537.17,445.11,13.73,0.69,324.97,21.33,8.93,6.859999999999999,NA,NA,5.0200000000000005,NA,NA,NA,NA,54.690000000000005
4735,豪展,107,1,1025.58,563.35,462.23,14.26,0.33,264.98,21.88,4.41,4.1,NA,NA,2.39,NA,2.58,NA,NA,54.93
4735,豪展,107,2,1028.12,640.27,387.85,12.06,0.6099999999999999,256.84000000000003,23.49,2.9899999999999998,7.59,NA,NA,4.590000000000001,NA,7.359999999999999,NA,NA,62.28
4735,豪展,107,3,1122.55,715.45,407.11,12.69,0.6000000000000001,393.04999999999995,23.79,12.370000000000001,4.9399999999999995,NA,NA,4.88,NA,1.28,NA,NA,63.73
4735,豪展,107,4,1079.01,656.16,422.85,13.54,1.52,411.96,29.56,15.1,11.91,26.77,120.29,11.82,135.46,24.25,114.36,120.09,60.809999999999995
4735,豪展,108,1,1033.49,585.97,447.52,14.38,0.82,274.59,27.800000000000004,9.97,9.31,3.63,148.48,5.87,145.60999999999999,-5.949999999999999,134.28,135.31,56.699999999999996
4735,豪展,108,2,1045.1,642.52,402.58,12.94,0.9,300.41,30.349999999999998,13.3,9.29,16.96,47.54,6.569999999999999,43.14,9.17,420.27,43.16,61.480000000000004
4735,豪展,108,3,1062.34,612.61,449.74,14.45,1.51,328.23,33.839999999999996,17.9,14.39,-16.49,151.67,11.08,127.05,11.5,20.84,143.26000000000002,57.67
4736,泰博,106,4,6064.68,2885.72,3178.96,38.97,2.1199999999999997,899.96,45.129999999999995,23.13,19.29,NA,NA,5.62,NA,NA,NA,NA,47.58
4736,泰博,107,1,6354.33,3014.08,3340.24,40.98,1.87,874.42,45.04,22.2,17.29,NA,NA,4.64,NA,-0.2,NA,NA,47.43
4736,泰博,107,2,7363.01,4058.46,3304.56,39.85,2.7699999999999996,1027.0,44.95,19.650000000000002,21.25,NA,NA,6.569999999999999,NA,-0.2,NA,NA,55.120000000000005
4736,泰博,107,3,7350.62,3696.28,3654.35,43.65,3.1000000000000005,1231.52,48.27,26.06,20.880000000000003,NA,NA,7.39,NA,7.39,NA,NA,50.29
4736,泰博,107,4,7495.26,3472.2,4023.06,47.64,3.3100000000000005,1214.34,43.519999999999996,22.24,22.43,34.93,56.13,7.1,26.33,-9.84,29.74,56.89999999999999,46.33
4736,泰博,108,1,7612.56,3399.6,4212.95,49.64,1.64,995.6,41.59,14.42,13.23,13.86,-12.3,3.2,-31.03,-4.43,-26.040000000000003,-12.879999999999999,44.66
4736,泰博,108,2,7658.86,3943.78,3715.08,43.47,1.59,1000.31,44.66,17.330000000000002,13.69,-2.6,-42.6,3.45,-47.49,7.380000000000001,-14.099999999999998,-37.25,51.49
4736,泰博,108,3,7475.76,3220.17,4255.6,49.08,1.8299999999999996,999.75,45.17,21.78,15.89,-18.82,-40.97,3.9899999999999998,-46.01,1.1400000000000001,-32.15,-38.22,43.07
4737,華廣,106,4,4374.92,2297.31,2077.6,36.17,0.81,576.27,47.04,16.220000000000002,8.200000000000001,NA,NA,2.3,NA,NA,NA,NA,52.51
4737,華廣,107,1,4312.27,2215.33,2096.94,36.47,0.24,385.63,40.65,5.22,3.58,NA,NA,0.66,NA,-13.58,NA,NA,51.370000000000005
4737,華廣,107,2,4160.35,2264.98,1895.37,32.96,0.47,443.61,46.11,9.5,6.05,NA,NA,1.34,NA,13.43,NA,NA,54.44
4737,華廣,107,3,4299.13,2373.63,1925.5,33.49,0.44999999999999996,556.0,43.82,9.9,4.63,NA,NA,1.35,NA,-4.97,NA,NA,55.21
4737,華廣,107,4,4589.4,2596.3,1993.11,34.66,1.07,621.98,50.160000000000004,19.8,9.89,7.93,32.1,3.1399999999999997,36.52,14.469999999999999,31.75,30.18,56.57
4737,華廣,108,1,4445.44,2437.76,2007.68,34.89,0.12,364.19,35.73,3.4799999999999995,1.87,-5.56,-50.0,0.33999999999999997,-48.480000000000004,-28.77,-37.04,-50.67,54.84
4737,華廣,108,2,4365.59,2429.06,1936.54,33.64,0.67,570.78,44.79,7.720000000000001,6.74,28.67,42.55,1.95,45.519999999999996,25.36,4.5600000000000005,43.34,55.64
4737,華廣,108,3,4408.78,2457.65,1951.13,33.76,0.09999999999999998,486.52,46.29,4.26,1.25,-12.5,-77.78,0.31,-77.03999999999999,3.35,-62.35000000000001,-76.38000000000001,55.74
4739,康普,106,4,5793.84,2501.91,3291.93,34.3,1.4800000000000004,1324.11,16.3,12.34,9.33,NA,NA,3.84,NA,NA,NA,NA,43.18
4739,康普,107,1,6106.38,2656.64,3449.74,35.99,1.7,1610.78,13.850000000000001,10.53,9.55,NA,NA,4.5600000000000005,NA,-15.03,NA,NA,43.51
4739,康普,107,2,6587.51,3022.19,3565.32,34.85,1.3099999999999998,1558.48,14.069999999999999,10.27,8.51,NA,NA,3.7800000000000002,NA,1.59,NA,NA,45.879999999999995
4739,康普,107,3,6971.97,3316.36,3655.61,35.89,1.2000000000000002,1665.8,13.320000000000002,9.67,6.22,NA,NA,2.87,NA,-5.33,NA,NA,47.57
4739,康普,107,4,7283.6,3125.3,4158.3,38.97,0.41999999999999993,1475.58,7.88,4.38,2.64,11.44,-71.61999999999999,1.0,-73.96000000000001,-40.839999999999996,-60.45,-68.47,42.91
4739,康普,108,1,7166.42,2976.11,4190.31,39.16,0.09,1555.44,5.81,1.5500000000000003,0.9400000000000001,-3.44,-94.71000000000001,0.35000000000000003,-92.32000000000001,-26.27,-85.79,-90.5,41.53
4739,康普,108,2,7443.21,3440.39,4002.81,36.21,0.26,1507.36,7.720000000000001,3.6799999999999997,2.08,-3.2800000000000002,-80.15,0.77,-79.63,32.87,-65.34,-76.36,46.22
4739,康普,108,3,7106.4,3082.66,4023.74,36.58,0.68,1696.66,9.41,5.489999999999999,4.16,1.8499999999999999,-43.33,1.76,-38.68,21.89,-42.17,-31.879999999999995,43.38
4741,泓瀚,106,4,1141.33,188.31,953.02,29.02,0.8300000000000001,204.31,33.25,14.91,13.100000000000001,NA,NA,2.85,NA,NA,NA,NA,16.5
4741,泓瀚,107,1,1191.86,218.87,972.99,29.63,0.61,170.64,33.51,13.87,11.7,NA,NA,2.07,NA,0.7799999999999999,NA,NA,18.360000000000003
4741,泓瀚,107,2,1189.9,288.51,901.39,27.45,0.82,194.73,33.21,14.66,13.84,NA,NA,2.88,NA,-0.8999999999999999,NA,NA,24.25
4741,泓瀚,107,3,1125.72,212.38,913.35,27.81,0.3600000000000001,152.23,30.869999999999997,9.26,7.84,NA,NA,1.32,NA,-7.049999999999999,NA,NA,18.87
4741,泓瀚,107,4,1141.3,207.04,934.26,28.18,0.3700000000000001,184.21,26.490000000000002,6.45,6.1899999999999995,-9.84,-55.42,1.23,-56.84,-14.19,-61.0,-57.4,18.14
4741,泓瀚,108,1,1155.65,215.42,940.23,28.34,0.16,159.7,22.55,1.03,3.4799999999999995,-6.41,-73.77,0.59,-71.5,-14.87,-93.05,-72.16,18.64
4741,泓瀚,108,2,1146.23,258.16,888.07,26.74,0.33999999999999997,186.57,26.779999999999998,6.710000000000001,6.12,-4.19,-58.540000000000006,1.25,-56.599999999999994,18.759999999999998,-56.15,-57.63,22.52
4741,泓瀚,108,3,1152.43,247.84,904.58,27.24,0.5,187.06000000000006,29.28,10.620000000000001,8.81,22.88,38.89,1.8399999999999999,39.39,9.34,40.93,38.080000000000005,21.51
4743,合一,106,4,2521.39,26.46,2494.93,12.0,-0.2300000000000001,1.1,48.209999999999994,-3382.3799999999997,-4001.2999999999997,NA,NA,-1.7500000000000002,NA,NA,NA,NA,1.05
4743,合一,107,1,2433.36,17.79,2415.57,11.59,-0.29,7.35,15.82,-359.07,-766.54,NA,NA,-2.29,NA,-67.19000000000001,NA,NA,0.73
4743,合一,107,2,2390.88,24.71,2366.17,11.34,-0.09000000000000002,2.7,105.23,-905.1899999999999,-649.66,NA,NA,-0.73,NA,565.17,NA,NA,1.03
4743,合一,107,3,2197.97,27.95,2170.01,10.4,-0.57,4.14,26.340000000000003,-1057.14,-2982.3,NA,NA,-5.4399999999999995,NA,-74.97,NA,NA,1.27
4743,合一,107,4,2335.42,169.64,2165.78,10.37,-0.25,4.67,67.16,-805.5,-1020.2199999999999,324.54999999999995,-8.7,-2.1999999999999997,-25.71,154.97,-1.0999999999999999,-8.25,7.26
4743,合一,108,1,2712.0,493.56,2218.43,10.64,-0.16,4.18,-4.59,-900.96,-726.08,-43.13,44.83,-1.38,39.739999999999995,-106.83,-42.699999999999996,46.129999999999995,18.2
4743,合一,108,2,2631.94,524.82,2107.12,10.09,-0.31999999999999995,2.1900000000000004,-89.73,-2427.17,-3121.58,-18.89,-255.56,-3.16,-332.88,-1854.8999999999999,-117.49000000000001,-289.73,19.939999999999998
4743,合一,108,3,7225.81,576.2,6649.6,18.62,-0.20999999999999996,4.73,-43.43,-1805.2499999999998,-1145.57,14.249999999999998,63.160000000000004,-1.24,77.21000000000001,51.6,-95.1,56.11000000000001,7.969999999999999
4745,合富-KY,106,4,3630.56,1966.17,1664.39,28.85,0.8499999999999996,842.81,26.47,9.44,5.8500000000000005,NA,NA,3.0,NA,NA,NA,NA,54.16
4745,合富-KY,107,1,3721.54,1998.11,1723.43,29.87,0.53,879.61,22.31,6.16,3.47,NA,NA,1.7999999999999998,NA,-15.72,NA,NA,53.690000000000005
4745,合富-KY,107,2,4186.27,2240.82,1945.45,32.68,2.2299999999999995,994.76,22.8,16.41,14.85,NA,NA,8.05,NA,2.1999999999999997,NA,NA,53.53
4745,合富-KY,107,3,4205.13,2266.37,1938.76,29.61,0.8900000000000001,1052.57,21.26,7.04,5.48,NA,NA,2.97,NA,-6.75,NA,NA,53.900000000000006
4745,合富-KY,107,4,4093.86,2202.11,1891.74,29.78,0.8900000000000001,971.7,24.11,6.59,6.01,15.290000000000001,4.71,3.05,1.67,13.41,-19.509999999999998,18.45,53.790000000000006
4745,合富-KY,108,1,4446.28,2467.43,1978.85,31.12,0.59,1082.54,20.79,6.39,3.56,23.07,11.32,1.9900000000000002,10.56,-13.77,27.67,26.26,55.489999999999995
4745,合富-KY,108,2,5846.77,2486.9,3359.86,40.45,2.6300000000000003,1363.52,22.8,12.540000000000001,12.509999999999998,37.07,17.94,6.39,-20.62,9.67,4.74,15.47,42.53
4745,合富-KY,108,3,5331.22,1998.68,3332.54,33.33,0.1499999999999999,1078.46,24.79,10.02,7.140000000000001,2.46,-83.15,2.3,-22.56,8.73,45.83,33.5,37.49
4746,台耀,106,4,7241.74,3140.9,4100.84,43.21,0.29000000000000004,668.37,31.630000000000003,7.86,3.75,NA,NA,0.62,NA,NA,NA,NA,43.37
4746,台耀,107,1,7554.0,3292.3,4261.69,45.05,1.84,612.61,35.37,0.17,25.85,NA,NA,3.7900000000000005,NA,11.82,NA,NA,43.580000000000005
4746,台耀,107,2,7774.75,3682.34,4092.42,43.35,0.2899999999999998,693.07,34.9,2.02,2.23,NA,NA,0.37,NA,-1.3299999999999998,NA,NA,47.36
4746,台耀,107,3,7762.08,3473.58,4288.51,42.79,-1.3499999999999999,684.93,31.080000000000002,0.6799999999999999,-19.3,NA,NA,-3.15,NA,-10.95,NA,NA,44.75
4746,台耀,107,4,8725.24,4167.42,4557.82,44.51,1.07,697.12,34.81,5.8500000000000005,11.92,4.3,268.97,1.8800000000000001,203.23000000000002,12.0,-22.37,231.54,47.760000000000005
4746,台耀,108,1,9068.47,4496.93,4571.55,44.83,0.32,654.32,21.39,-14.85,2.16,6.81,-82.61,0.31,-91.82000000000001,-38.550000000000004,-9430.039999999999,-91.08000000000001,49.59
4746,台耀,108,2,9074.83,4688.78,4386.04,43.12,-1.2,594.05,29.75,-3.4799999999999995,-22.57,-14.29,-513.79,-2.9899999999999998,-908.1099999999999,39.08,-247.66,-967.51,51.67
4746,台耀,108,3,9269.51,4721.75,4547.76,44.85,1.74,789.58,36.57,12.58,20.51,15.28,228.89,3.63,215.24,22.919999999999998,2032.6599999999999,222.51,50.94
4747,強生,106,4,931.07,95.64,835.43,27.83,0.49,102.39,42.44,17.34,14.41,NA,NA,1.78,NA,NA,NA,NA,10.27
4747,強生,107,1,934.46,70.48,863.98,28.78,0.44,101.63,40.26,15.310000000000002,13.089999999999998,NA,NA,1.5699999999999998,NA,-5.140000000000001,NA,NA,7.539999999999999
4747,強生,107,2,981.92,162.63,819.3,27.29,0.48000000000000004,103.35,41.589999999999996,16.24,13.8,NA,NA,1.69,NA,3.3000000000000003,NA,NA,16.56
4747,強生,107,3,939.82,117.57,822.25,27.39,0.39,97.33,42.08,14.69,12.049999999999999,NA,NA,1.43,NA,1.18,NA,NA,12.509999999999998
4747,強生,107,4,936.82,100.29,836.53,27.87,0.5999999999999999,109.6,47.43,20.169999999999998,16.42,7.04,22.45,2.17,21.91,12.709999999999999,24.51,21.97,10.71
4747,強生,108,1,960.62,107.36,853.26,28.42,0.49,101.49,44.9,18.03,14.580000000000002,-0.13999999999999999,11.360000000000001,1.7500000000000002,11.459999999999999,-5.33,17.599999999999998,11.23,11.18
4747,強生,108,2,964.34,147.74,816.6,27.2,0.49,101.25,45.2,16.85,14.32,-2.03,2.08,1.7399999999999998,2.96,0.67,1.6500000000000001,1.66,15.32
4747,強生,108,3,923.51,94.52,829.0,27.62,0.44999999999999996,98.4,44.1,17.07,13.87,1.0999999999999999,15.379999999999999,1.66,16.08,-2.4299999999999997,17.48,16.37,10.23
4754,國碳科,106,4,439.26,174.27,264.99,16.95,0.8400000000000003,107.62,38.17,14.940000000000001,12.24,NA,NA,5.1,NA,NA,NA,NA,39.67
4754,國碳科,107,1,416.69,140.14,276.55,17.69,0.69,92.47,33.89,3.95,11.63,NA,NA,3.9699999999999998,NA,-11.21,NA,NA,33.629999999999995
4754,國碳科,107,2,441.14,186.69,254.45,16.28,1.22,120.66,40.339999999999996,17.2,15.83,NA,NA,7.19,NA,19.03,NA,NA,42.32
4754,國碳科,107,3,425.46,157.16,268.29,17.16,0.9800000000000002,123.81,36.04,14.99,12.43,NA,NA,5.89,NA,-10.66,NA,NA,36.94
4754,國碳科,107,4,738.94,450.16,288.78,18.47,1.3000000000000003,158.86,36.99,16.400000000000002,12.709999999999999,47.61,54.76,7.249999999999999,42.16,2.64,62.03999999999999,53.28000000000001,60.919999999999995
4754,國碳科,108,1,712.9,415.96,296.93,18.99,0.44,104.86,33.9,8.05,6.61,13.4,-36.230000000000004,2.37,-40.300000000000004,-8.35,131.1,-35.55,58.35
4754,國碳科,108,2,724.78,418.19,306.59,19.61,1.73,188.06,40.38,22.63,17.96,55.86,41.8,11.19,55.63,19.12,105.06,76.83,57.699999999999996
4754,國碳科,108,3,678.78,362.8,315.98,16.84,0.6099999999999999,128.47,38.26,11.93,8.91,3.7600000000000002,-37.76,3.6799999999999997,-37.519999999999996,-5.25,-17.419999999999998,-25.619999999999997,53.449999999999996
4755,三福化,106,4,3920.51,952.35,2968.16,32.72,1.0099999999999998,1054.26,19.400000000000002,11.97,8.68,NA,NA,3.1300000000000003,NA,NA,NA,NA,24.29
4755,三福化,107,1,3978.59,892.9,3085.69,34.02,1.17,1024.2,19.51,11.91,10.39,NA,NA,3.52,NA,0.5700000000000001,NA,NA,22.439999999999998
4755,三福化,107,2,4125.46,1168.12,2957.35,32.6,1.04,1010.32,18.85,10.18,9.32,NA,NA,3.1199999999999997,NA,-3.38,NA,NA,28.310000000000002
4755,三福化,107,3,4044.38,1016.75,3027.63,33.38,0.9900000000000002,1032.58,17.549999999999997,9.3,8.67,NA,NA,2.9899999999999998,NA,-6.9,NA,NA,25.14
4755,三福化,107,4,4378.02,1254.5,3123.52,34.44,1.1799999999999997,982.26,19.25,9.39,10.94,-6.83,16.830000000000002,3.49,11.5,9.69,-26.91,17.43,28.65
4755,三福化,108,1,4429.2,1211.17,3218.03,35.48,0.88,960.31,15.83,7.75,8.36,-6.239999999999999,-24.79,2.53,-28.13,-17.77,-38.99,-24.560000000000002,27.35
4755,三福化,108,2,4462.98,1416.78,3046.2,33.58,0.86,1014.82,15.65,6.890000000000001,7.66,0.44999999999999996,-17.31,2.48,-20.51,-1.1400000000000001,-32.019999999999996,-17.45,31.75
4755,三福化,108,3,4387.69,1266.39,3121.3,34.41,0.8899999999999999,1032.5,19.96,11.21,7.829999999999999,-0.01,-10.100000000000001,2.62,-12.370000000000001,27.54,20.53,-9.700000000000001,28.860000000000003
4763,材料-KY,106,4,2437.48,1062.32,1375.16,27.16,1.46,582.32,20.630000000000003,8.15,11.83,NA,NA,5.1499999999999995,NA,NA,NA,NA,43.580000000000005
4763,材料-KY,107,1,2343.46,866.58,1476.88,29.33,1.66,435.34,21.63,8.5,17.55,NA,NA,5.36,NA,4.8500000000000005,NA,NA,36.980000000000004
4763,材料-KY,107,2,2363.3,1100.09,1263.21,24.77,0.7300000000000002,414.86,19.48,3.58,8.06,NA,NA,2.44,NA,-9.94,NA,NA,46.550000000000004
4763,材料-KY,107,3,2245.09,973.1,1271.99,24.95,1.04,423.28,26.779999999999998,12.36,12.47,NA,NA,4.16,NA,37.47,NA,NA,43.34
4763,材料-KY,107,4,2316.7,1025.25,1291.45,25.67,1.4199999999999995,465.71,28.58,12.44,13.18,-20.03,-2.74,4.79,-6.99,6.72,22.07,-10.9,44.25
4763,材料-KY,108,1,2365.6,979.3,1386.3,27.61,1.52,457.74,26.14,11.51,14.23,5.1499999999999995,-8.43,4.87,-9.139999999999999,-8.540000000000001,42.38,-14.75,41.4
4763,材料-KY,108,2,2435.59,1192.55,1243.04,24.47,1.2200000000000002,549.33,30.830000000000002,19.59,10.73,32.41,67.12,4.4799999999999995,83.61,17.94,624.57,76.28,48.96
4763,材料-KY,108,3,2445.16,1159.94,1285.22,23.15,1.7599999999999998,561.26,30.4,17.48,18.77,32.6,69.23,8.33,100.24,-1.39,87.53,99.59,47.44
4764,雙鍵,106,4,2962.34,1139.98,1822.36,28.12,0.8399999999999999,1018.2599999999995,24.09,10.77,5.33,NA,NA,3.08,NA,NA,NA,NA,38.48
4764,雙鍵,107,1,3082.61,740.84,2341.78,33.36,1.53,1055.3,26.13,14.24,10.13,NA,NA,5.13,NA,8.469999999999999,NA,NA,24.03
4764,雙鍵,107,2,3610.34,1304.76,2305.58,32.83,2.58,1272.08,27.85,17.419999999999998,14.17,NA,NA,7.76,NA,6.58,NA,NA,36.14
4764,雙鍵,107,3,4116.2,1703.12,2413.09,34.37,2.0199999999999996,1104.77,28.16,17.599999999999998,12.839999999999998,NA,NA,6.01,NA,1.11,NA,NA,41.38
4764,雙鍵,107,4,4311.96,1730.48,2581.47,36.76,1.9300000000000006,1098.13,28.33,16.33,12.379999999999999,7.84,129.76000000000002,5.4399999999999995,76.62,0.6,63.519999999999996,150.48999999999998,40.129999999999995
4764,雙鍵,108,1,4335.6,1630.55,2705.05,38.52,1.22,901.77,26.040000000000003,12.19,9.62,-14.549999999999999,-20.26,3.2800000000000002,-36.059999999999995,-8.08,-26.85,-18.85,37.61
4764,雙鍵,108,2,4460.32,2019.49,2440.84,34.71,1.11,957.24,18.17,7.16,8.200000000000001,-24.75,-56.98,3.05,-60.699999999999996,-30.220000000000002,-69.07,-56.45,45.28
4764,雙鍵,108,3,4207.35,1824.94,2382.41,30.93,-0.03000000000000025,847.63,17.26,4.71,1.71,-23.28,-101.49,0.6,-90.02,-5.01,-79.47,-89.78,43.38
4803,VHQ-KY,106,4,2356.63,1420.52,936.12,27.15,1.7300000000000004,334.33,51.78,34.77,18.66,NA,NA,6.909999999999999,NA,NA,NA,NA,60.28
4803,VHQ-KY,107,1,3239.7,1371.16,1868.54,47.33,2.74,358.86,55.25,34.2,27.22,NA,NA,6.97,NA,6.7,NA,NA,42.32
4803,VHQ-KY,107,2,3684.62,2171.48,1513.14,38.67,3.33,404.59,62.44,43.99,34.99,NA,NA,8.37,NA,13.01,NA,NA,58.93000000000001
4803,VHQ-KY,107,3,3139.62,1432.86,1706.76,43.62,4.09,415.7,59.37,44.5,38.03,NA,NA,9.82,NA,-4.92,NA,NA,45.64
4803,VHQ-KY,107,4,3899.95,1903.96,1996.0,47.02,3.3100000000000005,670.48,50.67,35.89,23.3,100.54,91.33,8.44,22.14,-14.649999999999999,107.0,150.41,48.82
4803,VHQ-KY,108,1,4061.68,1806.08,2255.6,51.36,2.87,405.94,58.89,35.0,26.88,13.120000000000001,4.74,5.13,-26.400000000000002,16.220000000000002,15.770000000000001,11.709999999999999,44.47
4803,VHQ-KY,108,2,4876.85,2742.53,2134.32,48.38,2.6100000000000003,488.49,57.48,32.18,20.53,20.74,-21.62,4.569999999999999,-45.4,-2.39,-11.68,-29.160000000000004,56.24
4803,VHQ-KY,108,3,4528.48,2430.65,2097.83,48.6,2.9800000000000004,490.84,57.78,34.65,23.1,18.08,-27.139999999999997,5.36,-45.42,0.52,-8.06,-28.28,53.669999999999995
4804,大略-KY,106,4,1400.95,763.28,637.67,18.44,0.43999999999999995,399.3,35.010000000000005,15.659999999999998,3.8699999999999997,NA,NA,2.46,NA,NA,NA,NA,54.48
4804,大略-KY,107,1,1381.22,725.9,655.32,18.95,0.03,207.11,21.82,-1.7500000000000002,0.43,NA,NA,0.13999999999999999,NA,-37.669999999999995,NA,NA,52.559999999999995
4804,大略-KY,107,2,1413.56,801.99,611.56,17.68,-0.44999999999999996,274.88,18.58,-2.6599999999999997,-5.62,NA,NA,-2.44,NA,-14.85,NA,NA,56.74
4804,大略-KY,107,3,1280.06,806.76,473.3,13.69,-3.18,223.1,9.16,-15.479999999999999,-49.32,NA,NA,-20.29,NA,-50.7,NA,NA,63.029999999999994
4804,大略-KY,107,4,1048.89,618.81,430.08,10.86,-2.9199999999999995,137.95,27.55,-0.83,-73.1,-65.45,-763.64,-22.33,-1007.7199999999999,200.76,-101.83,-752.5699999999999,59.0
4804,大略-KY,108,1,1411.83,894.4,517.43,11.66,0.1,101.05,26.539999999999996,7.9,3.95,-51.21,233.32999999999998,0.84,500.0,-3.6700000000000004,320.25,348.19,63.349999999999994
4804,大略-KY,108,2,1885.46,1361.76,523.7,11.71,0.30999999999999994,94.73,38.75,5.11,8.62,-65.53999999999999,168.89000000000001,1.5699999999999998,164.34,46.01,166.2,152.85999999999999,72.22
4804,大略-KY,108,3,1464.15,959.94,504.21,11.05,0.0,87.12,12.09,-10.82,-21.78,-60.95,100.0,-3.6900000000000004,81.81,-68.8,72.71,82.76,65.56
4806,昇華,106,4,1454.2,636.23,817.98,25.7,-12.72,2.43,32.879999999999995,-11350.57,-16073.259999999998,NA,NA,-39.03,NA,NA,NA,NA,43.75
4806,昇華,107,1,2023.85,1199.46,824.39,25.9,0.22,63.83,31.09,10.75,11.02,NA,NA,0.86,NA,-5.4399999999999995,NA,NA,59.27
4806,昇華,107,2,1671.49,851.56,819.93,25.76,-0.14,21.61,97.16,42.38,-20.169999999999998,NA,NA,-0.53,NA,212.51000000000002,NA,NA,50.949999999999996
4806,昇華,107,3,1661.65,831.07,830.57,24.56,-0.63,2.9,-49.370000000000005,-483.26000000000005,-698.7199999999999,NA,NA,-2.46,NA,-150.81,NA,NA,50.019999999999996
4806,昇華,107,4,1315.4,768.53,546.87,16.17,-8.85,5.08,-3315.9399999999996,-4157.13,-5671.2699999999995,109.05,30.42,-41.83,-7.17,-6616.509999999999,23.43,26.240000000000002,58.43000000000001
4806,昇華,108,1,1256.07,778.74,477.33,14.11,-2.04,5.74,-375.24,-1176.5,-1201.88,-91.01,-1027.27,-13.469999999999999,-1666.28,88.68,-1084.1699999999998,-1080.77,62.0
4806,昇華,108,2,877.22,350.11,527.1,13.19,-0.45999999999999996,3.62,12.19,-555.51,-556.4,-83.25,-228.57,-4.01,-656.6,103.25,-319.58000000000004,-362.1,39.910000000000004
4806,昇華,108,3,856.43,344.57,511.85,12.19,-0.79,11.2,86.22999999999999,-230.83,-306.93,286.21,-25.4,-6.619999999999999,-169.11,607.38,-84.47,-69.65,40.23
4807,日成-KY,106,4,1621.88,492.58,1129.3,26.01,0.7199999999999998,547.24,28.88,15.18,9.82,NA,NA,4.87,NA,NA,NA,NA,30.37
4807,日成-KY,107,1,1473.51,259.18,1214.33,27.62,1.09,728.44,31.510000000000005,17.12,11.61,NA,NA,7.22,NA,9.11,NA,NA,17.59
4807,日成-KY,107,2,1606.33,445.53,1160.8,25.63,1.4199999999999997,690.47,30.81,16.57,14.860000000000001,NA,NA,8.64,NA,-2.22,NA,NA,27.74
4807,日成-KY,107,3,1738.9,414.56,1324.34,28.69,2.3100000000000005,894.85,30.959999999999997,20.44,14.510000000000002,NA,NA,10.45,NA,0.49,NA,NA,23.84
4807,日成-KY,107,4,1704.39,324.76,1379.63,29.05,0.5899999999999999,614.41,25.369999999999997,10.47,8.219999999999999,12.27,-18.060000000000002,3.74,-23.200000000000003,-18.060000000000002,-22.56,-6.02,19.05
4807,日成-KY,108,1,1542.01,309.58,1232.43,28.47,-1.24,412.36,13.19,-7.7,-8.41,-43.39,-213.76,-2.6599999999999997,-136.84,-48.010000000000005,-125.46,-141.01,20.080000000000002
4807,日成-KY,108,2,1493.16,440.19,1052.97,23.49,-2.16,246.48,6.1899999999999995,-25.66,-30.919999999999998,-64.3,-252.11,-6.67,-177.2,-53.06999999999999,-155.28,-174.28,29.48
4807,日成-KY,108,3,1801.62,785.73,1015.89,22.4,-1.2799999999999998,463.8,9.120000000000001,-9.87,-9.5,-48.17,-155.41,-4.26,-140.76999999999998,47.33,-125.03,-133.93,43.61
4903,聯光通,106,4,1191.38,256.13,935.24,10.36,0.18,291.21,7.53,-8.870000000000001,4.89,NA,NA,1.5,NA,NA,NA,NA,21.5
4903,聯光通,107,1,1298.93,348.78,950.16,10.52,0.02,213.53,9.03,-5.84,0.95,NA,NA,0.22,NA,19.919999999999998,NA,NA,26.85
4903,聯光通,107,2,1321.58,391.41,930.16,10.11,-0.13999999999999999,236.63,9.49,-5.63,-5.3100000000000005,NA,NA,-1.34,NA,5.09,NA,NA,29.62
4903,聯光通,107,3,1193.17,298.05,895.12,9.7,-0.19,169.16,9.42,-11.700000000000001,-9.92,NA,NA,-1.8399999999999999,NA,-0.74,NA,NA,24.98
4903,聯光通,107,4,1400.34,467.83,932.51,8.86,-0.6200000000000001,272.66,1.0699999999999998,-16.32,-19.23,-6.370000000000001,-444.44,-5.74,-482.66999999999996,-88.64,-72.27,-468.20000000000005,33.410000000000004
4903,聯光通,108,1,1362.33,428.39,933.94,8.81,-0.06,287.13,18.64,1.05,0.04,34.47,-400.0,0.01,-95.45,1642.06,124.18,-94.34,31.45
4903,聯光通,108,2,1344.66,418.94,925.72,8.91,0.09,225.6,29.57,6.03,5.220000000000001,-4.66,164.29,1.27,194.78,58.64,202.11,193.72,31.16
4903,聯光通,108,3,1284.09,376.97,907.12,8.72,-0.2,175.38,16.23,-12.26,-11.77,3.6799999999999997,-5.26,-2.25,-22.28,-45.11,-8.64,-23.01,29.360000000000003
